date,time,value
2024-04-22,20:36:28,95
2024-04-22,20:36:29,87
2024-04-22,20:36:30,81
2024-04-22,20:36:31,76
2024-04-22,20:36:33,75
2024-04-22,20:36:37,77
2024-04-22,20:36:38,78
2024-04-22,20:36:39,80
2024-04-22,20:36:40,81
2024-04-22,20:36:41,83
2024-04-22,20:36:42,84
2024-04-22,20:36:44,82
2024-04-22,20:36:45,84
2024-04-22,20:36:45,89
2024-04-22,20:36:46,101
2024-04-22,20:36:46,109
2024-04-22,20:36:47,115
2024-04-22,20:36:47,131
2024-04-22,20:36:48,148
2024-04-22,20:36:48,164
2024-04-22,20:36:49,163
2024-04-22,20:36:49,166
2024-04-22,20:36:50,161
2024-04-22,20:36:50,151
2024-04-22,20:36:51,154
2024-04-22,20:36:51,156
2024-04-22,20:36:52,148
2024-04-22,20:36:52,153
2024-04-22,20:36:53,145
2024-04-22,20:36:54,130
2024-04-22,20:36:55,122
2024-04-22,20:36:56,112
2024-04-22,20:36:56,106
2024-04-22,20:36:58,90
2024-04-22,20:36:58,85
2024-04-22,20:36:59,82
2024-04-22,20:37:00,77
2024-04-22,20:37:01,72
2024-04-22,20:37:02,68
2024-04-22,20:37:03,69
2024-04-22,20:37:04,73
2024-04-22,20:37:04,77
2024-04-22,20:37:05,87
2024-04-22,20:37:07,86
2024-04-22,20:37:08,85
2024-04-22,20:37:10,86
2024-04-22,20:37:10,85
2024-04-22,20:37:11,80
2024-04-22,20:37:12,74
2024-04-22,20:37:13,69
2024-04-22,20:37:14,70
2024-04-22,20:37:15,69
2024-04-22,20:37:17,70
2024-04-22,20:37:19,69
2024-04-22,20:37:21,70
2024-04-22,20:37:24,71
2024-04-22,20:37:25,74
2024-04-22,20:37:26,80
2024-04-22,20:37:26,87
2024-04-22,20:37:27,97
2024-04-22,20:37:27,103
2024-04-22,20:37:28,114
2024-04-22,20:37:28,136
2024-04-22,20:37:29,146
2024-04-22,20:37:29,151
2024-04-22,20:37:30,155
2024-04-22,20:37:31,167
2024-04-22,20:37:31,176
2024-04-22,20:37:32,179
2024-04-22,20:37:32,196
2024-04-22,20:37:33,206
2024-04-22,20:37:33,191
2024-04-22,20:37:34,188
2024-04-22,20:37:35,172
2024-04-22,20:37:35,148
2024-04-22,20:37:36,128
2024-04-22,20:37:37,117
2024-04-22,20:37:38,105
2024-04-22,20:37:39,97
2024-04-22,20:37:40,90
2024-04-22,20:37:40,84
2024-04-22,20:37:41,79
2024-04-22,20:37:42,74
2024-04-22,20:37:43,72
2024-04-22,20:37:44,73
2024-04-22,20:37:44,74
2024-04-22,20:37:48,75
2024-04-22,20:37:49,74
2024-04-22,20:37:49,73
2024-04-22,20:37:50,74
2024-04-22,20:37:52,73
2024-04-22,20:37:53,74
2024-04-22,20:37:55,77
2024-04-22,20:37:56,83
2024-04-22,20:37:56,98
2024-04-22,20:37:57,108
2024-04-22,20:37:57,126
2024-04-22,20:37:58,135
2024-04-22,20:37:59,153
2024-04-22,20:37:59,168
2024-04-22,20:38:00,160
2024-04-22,20:38:01,139
2024-04-22,20:38:01,125
2024-04-22,20:38:02,117
2024-04-22,20:38:03,107
2024-04-22,20:38:04,102
2024-04-22,20:38:04,100
2024-04-22,20:38:05,103
2024-04-22,20:38:05,106
2024-04-22,20:38:06,122
2024-04-22,20:38:06,135
2024-04-22,20:38:07,169
2024-04-22,20:38:08,138
2024-04-22,20:38:09,125
2024-04-22,20:38:10,116
2024-04-22,20:38:10,104
2024-04-22,20:38:11,95
2024-04-22,20:38:12,89
2024-04-22,20:38:12,87
2024-04-22,20:38:13,85
2024-04-22,20:38:14,86
2024-04-22,20:38:14,103
2024-04-22,20:38:15,114
2024-04-22,20:38:15,129
2024-04-22,20:38:16,145
2024-04-22,20:38:16,160
2024-04-22,20:38:17,159
2024-04-22,20:38:17,147
2024-04-22,20:38:18,129
2024-04-22,20:38:19,117
2024-04-22,20:38:19,108
2024-04-22,20:38:20,100
2024-04-22,20:38:21,97
2024-04-22,20:38:21,95
2024-04-22,20:38:22,92
2024-04-22,20:38:22,91
2024-04-22,20:38:23,100
2024-04-22,20:38:23,124
2024-04-22,20:38:24,138
2024-04-22,20:38:24,172
2024-04-22,20:38:25,188
2024-04-22,20:38:25,189
2024-04-22,20:38:26,178
2024-04-22,20:38:27,180
2024-04-22,20:38:28,152
2024-04-22,20:38:29,135
2024-04-22,20:38:29,123
2024-04-22,20:38:30,108
2024-04-22,20:38:31,101
2024-04-22,20:38:32,95
2024-04-22,20:38:33,89
2024-04-22,20:38:33,84
2024-04-22,20:38:34,82
2024-04-22,20:38:34,80
2024-04-22,20:38:35,96
2024-04-22,20:38:35,113
2024-04-22,20:38:36,127
2024-04-22,20:38:37,142
2024-04-22,20:38:37,153
2024-04-22,20:38:38,160
2024-04-22,20:38:38,167
2024-04-22,20:38:39,148
2024-04-22,20:38:39,131
2024-04-22,20:38:40,116
2024-04-22,20:38:41,106
2024-04-22,20:38:42,99
2024-04-22,20:38:43,89
2024-04-22,20:38:44,84
2024-04-22,20:38:45,80
2024-04-22,20:38:45,76
2024-04-22,20:38:46,71
2024-04-22,20:38:47,69
2024-04-22,20:38:49,70
2024-04-22,20:38:51,68
2024-04-22,20:38:51,69
2024-04-22,20:38:52,70
2024-04-22,20:38:56,71
2024-04-22,20:38:57,70
2024-04-22,20:38:59,71
2024-04-22,20:39:00,72
2024-04-22,20:39:01,71
2024-04-22,20:39:02,72
2024-04-22,20:39:04,74
2024-04-22,20:39:04,80
2024-04-22,20:39:05,85
2024-04-22,20:39:05,96
2024-04-22,20:39:06,117
2024-04-22,20:39:06,151
2024-04-22,20:39:07,177
2024-04-22,20:39:07,187
2024-04-22,20:39:08,174
2024-04-22,20:39:09,155
2024-04-22,20:39:10,137
2024-04-22,20:39:11,122
2024-04-22,20:39:11,109
2024-04-22,20:39:12,100
2024-04-22,20:39:13,91
2024-04-22,20:39:14,84
2024-04-22,20:39:15,81
2024-04-22,20:39:16,78
2024-04-22,20:39:16,73
2024-04-22,20:39:17,72
2024-04-22,20:39:19,73
2024-04-22,20:39:19,75
2024-04-22,20:39:20,79
2024-04-22,20:39:21,80
2024-04-22,20:39:21,83
2024-04-22,20:39:22,89
2024-04-22,20:39:22,107
2024-04-22,20:39:23,120
2024-04-22,20:39:23,128
2024-04-22,20:39:24,136
2024-04-22,20:39:24,139
2024-04-22,20:39:25,145
2024-04-22,20:39:25,153
2024-04-22,20:39:26,156
2024-04-22,20:39:26,143
2024-04-22,20:39:27,140
2024-04-22,20:39:27,148
2024-04-22,20:39:28,154
2024-04-22,20:39:28,159
2024-04-22,20:39:29,162
2024-04-22,20:39:29,155
2024-04-22,20:39:30,156
2024-04-22,20:39:30,155
2024-04-22,20:39:31,135
2024-04-22,20:39:32,131
2024-04-22,20:39:33,115
2024-04-22,20:39:33,112
2024-04-22,20:39:34,111
2024-04-22,20:39:40,77
2024-04-22,20:39:41,76
2024-04-22,20:39:42,75
2024-04-22,20:39:44,74
2024-04-22,20:39:45,73
2024-04-22,20:39:46,71
2024-04-22,20:39:46,70
2024-04-22,20:39:47,69
2024-04-22,20:39:48,68
2024-04-22,20:39:53,67
2024-04-22,20:39:53,68
2024-04-22,20:39:54,69
2024-04-22,20:40:01,71
2024-04-22,20:40:03,72
2024-04-22,20:40:04,73
2024-04-22,20:40:06,72
2024-04-22,20:40:08,73
2024-04-22,20:40:08,74
2024-04-22,20:40:09,73
2024-04-22,20:40:13,72
2024-04-22,20:40:17,75
2024-04-22,20:40:18,81
2024-04-22,20:40:18,87
2024-04-22,20:40:19,88
2024-04-22,20:40:19,103
2024-04-22,20:40:20,105
2024-04-22,20:40:21,107
2024-04-22,20:40:23,101
2024-04-22,20:40:24,92
2024-04-22,20:40:25,84
2024-04-22,20:40:26,82
2024-04-22,20:40:26,78
2024-04-22,20:40:27,73
2024-04-22,20:40:33,77
2024-04-22,20:40:34,82
2024-04-22,20:40:35,83
2024-04-22,20:40:36,81
2024-04-22,20:40:37,83
2024-04-22,20:40:37,88
2024-04-22,20:40:38,95
2024-04-22,20:40:38,102
2024-04-22,20:40:39,110
2024-04-22,20:40:40,99
2024-04-22,20:40:40,101
2024-04-22,20:40:41,99
2024-04-22,20:40:42,101
2024-04-22,20:40:43,99
2024-04-22,20:40:44,92
2024-04-22,20:40:45,85
2024-04-22,20:40:45,81
2024-04-22,20:40:46,77
2024-04-22,20:40:47,72
2024-04-22,20:40:48,73
2024-04-22,20:40:49,71
2024-04-22,20:40:53,70
2024-04-22,20:40:55,71
2024-04-22,20:40:58,72
2024-04-22,20:40:59,73
2024-04-22,20:41:00,72
2024-04-22,20:41:05,73
2024-04-22,20:41:05,72
2024-04-22,20:41:08,74
2024-04-22,20:41:09,73
2024-04-22,20:41:10,72
2024-04-22,20:41:11,71
2024-04-22,20:41:12,72
2024-04-22,20:41:13,71
2024-04-22,20:41:15,72
2024-04-22,20:41:15,74
2024-04-22,20:41:16,71
2024-04-22,20:41:17,72
2024-04-22,20:41:19,73
2024-04-22,20:41:20,72
2024-04-22,20:41:24,70
2024-04-22,20:41:25,71
2024-04-22,20:41:25,72
2024-04-22,20:41:26,73
2024-04-22,20:41:27,72
2024-04-22,20:41:29,73
2024-04-22,20:41:29,74
2024-04-22,20:41:30,73
2024-04-22,20:41:31,72
2024-04-22,20:41:32,73
2024-04-22,20:41:33,75
2024-04-22,20:41:34,79
2024-04-22,20:41:34,80
2024-04-22,20:41:37,81
2024-04-22,20:41:41,78
2024-04-22,20:41:42,73
2024-04-22,20:41:45,72
2024-04-22,20:41:47,73
2024-04-22,20:41:48,72
2024-04-22,20:41:49,73
2024-04-22,20:41:50,74
2024-04-22,20:41:52,73
2024-04-22,20:41:52,76
2024-04-22,20:41:53,82
2024-04-22,20:41:53,84
2024-04-22,20:41:54,85
2024-04-22,20:41:54,87
2024-04-22,20:41:55,88
2024-04-22,20:41:56,89
2024-04-22,20:41:57,90
2024-04-22,20:41:57,91
2024-04-22,20:41:58,94
2024-04-22,20:41:59,91
2024-04-22,20:42:00,84
2024-04-22,20:42:00,82
2024-04-22,20:42:01,80
2024-04-22,20:42:02,78
2024-04-22,20:42:03,76
2024-04-22,20:42:04,77
2024-04-22,20:42:05,81
2024-04-22,20:42:05,90
2024-04-22,20:42:06,98
2024-04-22,20:42:06,118
2024-04-22,20:42:07,155
2024-04-22,20:42:07,176
2024-04-22,20:42:08,189
2024-04-22,20:42:09,174
2024-04-22,20:42:09,175
2024-04-22,20:42:10,151
2024-04-22,20:42:11,135
2024-04-22,20:42:12,120
2024-04-22,20:42:12,109
2024-04-22,20:42:13,100
2024-04-22,20:42:14,92
2024-04-22,20:42:15,88
2024-04-22,20:42:16,81
2024-04-22,20:42:17,75
2024-04-22,20:42:18,71
2024-04-22,20:42:20,73
2024-04-22,20:42:20,77
2024-04-22,20:42:23,76
2024-04-22,20:42:27,73
2024-04-22,20:42:28,71
2024-04-22,20:42:29,69
2024-04-22,20:42:30,68
2024-04-22,20:42:30,70
2024-04-22,20:42:31,69
2024-04-22,20:42:32,70
2024-04-22,20:42:33,69
2024-04-22,20:42:35,70
2024-04-22,20:42:36,71
2024-04-22,20:42:37,70
2024-04-22,20:42:38,71
2024-04-22,20:42:39,70
2024-04-22,20:42:40,73
2024-04-22,20:42:41,71
2024-04-22,20:42:42,72
2024-04-22,20:42:45,71
2024-04-22,20:42:46,73
2024-04-22,20:42:47,71
2024-04-22,20:42:48,70
2024-04-22,20:42:48,69
2024-04-22,20:42:49,71
2024-04-22,20:42:53,72
2024-04-22,20:42:54,70
2024-04-22,20:42:55,71
2024-04-22,20:42:56,72
2024-04-22,20:42:57,71
2024-04-22,20:43:02,72
2024-04-22,20:43:03,73
2024-04-22,20:43:06,74
2024-04-22,20:43:06,75
2024-04-22,20:43:08,74
2024-04-22,20:43:10,75
2024-04-22,20:43:10,74
2024-04-22,20:43:11,75
2024-04-22,20:43:12,74
2024-04-22,20:43:13,75
2024-04-22,20:43:13,76
2024-04-22,20:43:17,79
2024-04-22,20:43:17,77
2024-04-22,20:43:18,76
2024-04-22,20:43:19,74
2024-04-22,20:43:20,73
2024-04-22,20:43:22,71
2024-04-22,20:43:23,70
2024-04-22,20:43:24,72
2024-04-22,20:43:25,75
2024-04-22,20:43:25,90
2024-04-22,20:43:26,110
2024-04-22,20:43:26,123
2024-04-22,20:43:27,158
2024-04-22,20:43:27,180
2024-04-22,20:43:28,191
2024-04-22,20:43:28,160
2024-04-22,20:43:29,137
2024-04-22,20:43:30,122
2024-04-22,20:43:31,111
2024-04-22,20:43:32,101
2024-04-22,20:43:32,92
2024-04-22,20:43:33,86
2024-04-22,20:43:34,81
2024-04-22,20:43:35,76
2024-04-22,20:43:35,74
2024-04-22,20:43:36,80
2024-04-22,20:43:36,94
2024-04-22,20:43:37,102
2024-04-22,20:43:37,120
2024-04-22,20:43:38,128
2024-04-22,20:43:39,126
2024-04-22,20:43:40,120
2024-04-22,20:43:41,108
2024-04-22,20:43:42,99
2024-04-22,20:43:43,92
2024-04-22,20:43:44,85
2024-04-22,20:43:44,80
2024-04-22,20:43:45,76
2024-04-22,20:43:46,73
2024-04-22,20:43:47,74
2024-04-22,20:43:51,75
2024-04-22,20:43:51,77
2024-04-22,20:43:52,82
2024-04-22,20:43:52,89
2024-04-22,20:43:53,98
2024-04-22,20:43:53,108
2024-04-22,20:43:54,135
2024-04-22,20:43:54,174
2024-04-22,20:43:55,192
2024-04-22,20:43:55,196
2024-04-22,20:43:56,194
2024-04-22,20:43:57,191
2024-04-22,20:43:57,170
2024-04-22,20:43:58,167
2024-04-22,20:43:58,169
2024-04-22,20:43:59,168
2024-04-22,20:43:59,166
2024-04-22,20:44:00,182
2024-04-22,20:44:00,203
2024-04-22,20:44:01,208
2024-04-22,20:44:01,192
2024-04-22,20:44:02,175
2024-04-22,20:44:02,169
2024-04-22,20:44:03,177
2024-04-22,20:44:03,167
2024-04-22,20:44:04,170
2024-04-22,20:44:04,155
2024-04-22,20:44:05,152
2024-04-22,20:44:05,164
2024-04-22,20:44:06,158
2024-04-22,20:44:06,159
2024-04-22,20:44:07,157
2024-04-22,20:44:07,173
2024-04-22,20:44:08,188
2024-04-22,20:44:09,174
2024-04-22,20:44:09,164
2024-04-22,20:44:11,138
2024-04-22,20:44:11,131
2024-04-22,20:44:12,118
2024-04-22,20:44:13,106
2024-04-22,20:44:13,102
2024-04-22,20:44:14,100
2024-04-22,20:44:15,103
2024-04-22,20:44:15,106
2024-04-22,20:44:16,89
2024-04-22,20:44:17,92
2024-04-22,20:44:18,91
2024-04-22,20:44:18,95
2024-04-22,20:44:19,103
2024-04-22,20:44:19,106
2024-04-22,20:44:20,104
2024-04-22,20:44:21,95
2024-04-22,20:44:22,103
2024-04-22,20:44:24,101
2024-04-22,20:44:25,95
2024-04-22,20:44:26,87
2024-04-22,20:44:26,81
2024-04-22,20:44:27,77
2024-04-22,20:44:28,74
2024-04-22,20:44:29,69
2024-04-22,20:44:30,70
2024-04-22,20:44:32,69
2024-04-22,20:44:36,68
2024-04-22,20:44:37,70
2024-04-22,20:44:38,69
2024-04-22,20:44:39,68
2024-04-22,20:44:39,70
2024-04-22,20:44:40,68
2024-04-22,20:44:41,69
2024-04-22,20:44:44,71
2024-04-22,20:44:45,69
2024-04-22,20:44:46,70
2024-04-22,20:44:47,71
2024-04-22,20:44:48,69
2024-04-22,20:44:49,71
2024-04-22,20:44:51,72
2024-04-22,20:44:53,71
2024-04-22,20:44:54,72
2024-04-22,20:44:54,75
2024-04-22,20:44:55,80
2024-04-22,20:45:06,36
2024-04-22,20:45:07,37
2024-04-22,20:45:10,39
2024-04-22,20:45:11,41
2024-04-22,20:45:11,44
2024-04-22,20:45:12,47
2024-04-22,20:45:13,50
2024-04-22,20:45:14,54
2024-04-22,20:45:14,59
2024-04-22,20:45:15,65
2024-04-22,20:45:16,71
2024-04-22,20:45:17,76
2024-04-22,20:45:18,77
2024-04-22,20:45:18,80
2024-04-22,20:45:19,79
2024-04-22,20:45:20,80
2024-04-22,20:45:21,77
2024-04-22,20:45:21,78
2024-04-22,20:45:22,77
2024-04-22,20:45:23,75
2024-04-22,20:45:24,77
2024-04-22,20:45:24,81
2024-04-22,20:45:25,87
2024-04-22,20:45:25,99
2024-04-22,20:45:26,106
2024-04-22,20:45:26,129
2024-04-22,20:45:27,133
2024-04-22,20:45:28,134
2024-04-22,20:45:29,123
2024-04-22,20:45:29,112
2024-04-22,20:45:30,101
2024-04-22,20:45:31,93
2024-04-22,20:45:32,84
2024-04-22,20:45:33,77
2024-04-22,20:45:34,73
2024-04-22,20:45:35,71
2024-04-22,20:45:35,74
2024-04-22,20:45:36,80
2024-04-22,20:45:36,85
2024-04-22,20:45:37,97
2024-04-22,20:45:37,108
2024-04-22,20:45:38,141
2024-04-22,20:45:38,161
2024-04-22,20:45:39,164
2024-04-22,20:45:39,166
2024-04-22,20:45:40,174
2024-04-22,20:45:40,181
2024-04-22,20:45:41,147
2024-04-22,20:45:42,128
2024-04-22,20:45:43,120
2024-04-22,20:45:43,121
2024-04-22,20:45:44,120
2024-04-22,20:45:44,126
2024-04-22,20:45:45,130
2024-04-22,20:45:45,128
2024-04-22,20:45:46,144
2024-04-22,20:45:46,169
2024-04-22,20:45:47,175
2024-04-22,20:45:47,180
2024-04-22,20:45:48,176
2024-04-22,20:45:48,165
2024-04-22,20:45:49,150
2024-04-22,20:45:49,159
2024-04-22,20:45:50,173
2024-04-22,20:45:50,176
2024-04-22,20:45:51,163
2024-04-22,20:45:51,155
2024-04-22,20:45:52,150
2024-04-22,20:45:52,151
2024-04-22,20:45:53,153
2024-04-22,20:45:53,155
2024-04-22,20:45:54,145
2024-04-22,20:45:55,135
2024-04-22,20:45:56,125
2024-04-22,20:45:57,120
2024-04-22,20:45:57,109
2024-04-22,20:45:58,102
2024-04-22,20:45:59,94
2024-04-22,20:46:00,87
2024-04-22,20:46:01,79
2024-04-22,20:46:02,74
2024-04-22,20:46:02,71
2024-04-22,20:46:03,73
2024-04-22,20:46:04,74
2024-04-22,20:46:05,75
2024-04-22,20:46:06,77
2024-04-22,20:46:09,76
2024-04-22,20:46:10,75
2024-04-22,20:46:11,74
2024-04-22,20:46:12,71
2024-04-22,20:46:12,70
2024-04-22,20:46:13,69
2024-04-22,20:46:14,68
2024-04-22,20:46:15,67
2024-04-22,20:46:16,66
2024-04-22,20:46:17,67
2024-04-22,20:46:17,69
2024-04-22,20:46:18,71
2024-04-22,20:46:19,69
2024-04-22,20:46:20,70
2024-04-22,20:46:21,71
2024-04-22,20:46:23,70
2024-04-22,20:46:24,69
2024-04-22,20:46:25,68
2024-04-22,20:46:26,67
2024-04-22,20:46:27,66
2024-04-22,20:46:28,68
2024-04-22,20:46:29,67
2024-04-22,20:46:30,70
2024-04-22,20:46:31,76
2024-04-22,20:46:31,82
2024-04-22,20:46:32,88
2024-04-22,20:46:32,102
2024-04-22,20:46:33,111
2024-04-22,20:46:33,142
2024-04-22,20:46:34,163
2024-04-22,20:46:34,160
2024-04-22,20:46:35,156
2024-04-22,20:46:35,165
2024-04-22,20:46:36,151
2024-04-22,20:46:37,133
2024-04-22,20:46:38,121
2024-04-22,20:46:38,109
2024-04-22,20:46:39,98
2024-04-22,20:46:40,90
2024-04-22,20:46:41,87
2024-04-22,20:46:42,82
2024-04-22,20:46:42,77
2024-04-22,20:46:43,71
2024-04-22,20:46:44,72
2024-04-22,20:46:46,71
2024-04-22,20:46:47,72
2024-04-22,20:46:48,71
2024-04-22,20:46:51,72
2024-04-22,20:46:53,73
2024-04-22,20:46:59,72
2024-04-22,20:47:02,71
2024-04-22,20:47:04,70
2024-04-22,20:47:05,73
2024-04-22,20:47:05,77
2024-04-22,20:47:06,83
2024-04-22,20:47:06,88
2024-04-22,20:47:07,100
2024-04-22,20:47:07,111
2024-04-22,20:47:08,141
2024-04-22,20:47:08,163
2024-04-22,20:47:09,162
2024-04-22,20:47:09,171
2024-04-22,20:47:10,185
2024-04-22,20:47:10,192
2024-04-22,20:47:11,163
2024-04-22,20:47:12,140
2024-04-22,20:47:13,123
2024-04-22,20:47:14,117
2024-04-22,20:47:14,107
2024-04-22,20:47:15,97
2024-04-22,20:47:16,88
2024-04-22,20:47:17,82
2024-04-22,20:47:18,77
2024-04-22,20:47:19,72
2024-04-22,20:47:19,71
2024-04-22,20:47:20,72
2024-04-22,20:47:22,71
2024-04-22,20:47:24,72
2024-04-22,20:47:26,73
2024-04-22,20:47:26,75
2024-04-22,20:47:27,77
2024-04-22,20:47:28,80
2024-04-22,20:47:28,82
2024-04-22,20:47:29,84
2024-04-22,20:47:32,83
2024-04-22,20:47:32,86
2024-04-22,20:47:33,90
2024-04-22,20:47:33,96
2024-04-22,20:47:34,102
2024-04-22,20:47:34,118
2024-04-22,20:47:35,155
2024-04-22,20:47:35,195
2024-04-22,20:47:36,203
2024-04-22,20:47:36,232
2024-04-22,20:47:37,235
2024-04-22,20:47:37,214
2024-04-22,20:47:38,207
2024-04-22,20:47:38,203
2024-04-22,20:47:39,182
2024-04-22,20:47:39,174
2024-04-22,20:47:40,172
2024-04-22,20:47:40,148
2024-04-22,20:47:41,135
2024-04-22,20:47:42,119
2024-04-22,20:47:43,107
2024-04-22,20:47:44,98
2024-04-22,20:47:45,92
2024-04-22,20:47:45,89
2024-04-22,20:47:47,82
2024-04-22,20:47:47,77
2024-04-22,20:47:49,76
2024-04-22,20:47:50,77
2024-04-22,20:47:51,79
2024-04-22,20:47:52,80
2024-04-22,20:47:53,76
2024-04-22,20:47:54,72
2024-04-22,20:47:56,71
2024-04-22,20:47:59,70
2024-04-22,20:48:04,71
2024-04-22,20:48:07,72
2024-04-22,20:48:08,76
2024-04-22,20:48:08,81
2024-04-22,20:48:09,88
2024-04-22,20:48:10,93
2024-04-22,20:48:10,107
2024-04-22,20:48:12,105
2024-04-22,20:48:13,107
2024-04-22,20:48:14,100
2024-04-22,20:48:15,92
2024-04-22,20:48:16,85
2024-04-22,20:48:16,82
2024-04-22,20:48:17,79
2024-04-22,20:48:18,74
2024-04-22,20:48:20,75
2024-04-22,20:48:21,73
2024-04-22,20:48:22,74
2024-04-22,20:48:23,73
2024-04-22,20:48:25,71
2024-04-22,20:48:28,70
2024-04-22,20:48:29,71
2024-04-22,20:48:33,72
2024-04-22,20:48:34,75
2024-04-22,20:48:35,80
2024-04-22,20:48:35,87
2024-04-22,20:48:36,91
2024-04-22,20:48:36,101
2024-04-22,20:48:37,110
2024-04-22,20:48:37,135
2024-04-22,20:48:38,139
2024-04-22,20:48:39,133
2024-04-22,20:48:39,125
2024-04-22,20:48:40,116
2024-04-22,20:48:41,109
2024-04-22,20:48:42,104
2024-04-22,20:48:42,99
2024-04-22,20:48:43,94
2024-04-22,20:48:44,87
2024-04-22,20:48:45,83
2024-04-22,20:48:45,82
2024-04-22,20:48:48,83
2024-04-22,20:48:49,84
2024-04-22,20:48:49,85
2024-04-22,20:48:50,86
2024-04-22,20:48:51,89
2024-04-22,20:48:51,90
2024-04-22,20:48:52,94
2024-04-22,20:48:52,99
2024-04-22,20:48:53,106
2024-04-22,20:48:53,110
2024-04-22,20:48:54,109
2024-04-22,20:48:54,112
2024-04-22,20:48:55,130
2024-04-22,20:48:55,139
2024-04-22,20:49:01,65
2024-04-22,20:49:02,66
2024-04-22,20:49:06,67
2024-04-22,20:49:08,68
2024-04-22,20:49:09,69
2024-04-22,20:49:11,68
2024-04-22,20:49:12,70
2024-04-22,20:49:12,71
2024-04-22,20:49:14,73
2024-04-22,20:49:14,78
2024-04-22,20:49:15,83
2024-04-22,20:49:15,89
2024-04-22,20:49:16,94
2024-04-22,20:49:16,109
2024-04-22,20:49:17,118
2024-04-22,20:49:17,147
2024-04-22,20:49:18,153
2024-04-22,20:49:19,152
2024-04-22,20:49:19,140
2024-04-22,20:49:20,124
2024-04-22,20:49:21,114
2024-04-22,20:49:21,110
2024-04-22,20:49:22,102
2024-04-22,20:49:23,95
2024-04-22,20:49:24,87
2024-04-22,20:49:25,82
2024-04-22,20:49:25,77
2024-04-22,20:49:26,72
2024-04-22,20:49:28,73
2024-04-22,20:49:30,71
2024-04-22,20:49:31,70
2024-04-22,20:49:32,71
2024-04-22,20:49:32,70
2024-04-22,20:49:36,71
2024-04-22,20:49:38,72
2024-04-22,20:49:40,71
2024-04-22,20:49:43,70
2024-04-22,20:49:43,69
2024-04-22,20:49:44,70
2024-04-22,20:49:47,71
2024-04-22,20:49:49,70
2024-04-22,20:49:51,71
2024-04-22,20:49:54,72
2024-04-22,20:49:56,71
2024-04-22,20:49:57,72
2024-04-22,20:49:57,73
2024-04-22,20:49:58,72
2024-04-22,20:49:59,71
2024-04-22,20:50:00,72
2024-04-22,20:50:01,71
2024-04-22,20:50:02,69
2024-04-22,20:50:05,70
2024-04-22,20:50:06,72
2024-04-22,20:50:06,78
2024-04-22,20:50:07,86
2024-04-22,20:50:08,87
2024-04-22,20:50:09,88
2024-04-22,20:50:10,87
2024-04-22,20:50:11,85
2024-04-22,20:50:12,84
2024-04-22,20:50:12,82
2024-04-22,20:50:13,77
2024-04-22,20:50:14,73
2024-04-22,20:50:15,66
2024-04-22,20:50:17,65
2024-04-22,20:50:19,66
2024-04-22,20:50:21,65
2024-04-22,20:50:24,66
2024-04-22,20:50:26,68
2024-04-22,20:50:27,69
2024-04-22,20:50:29,70
2024-04-22,20:50:30,72
2024-04-22,20:50:31,73
2024-04-22,20:50:31,75
2024-04-22,20:50:32,76
2024-04-22,20:50:33,78
2024-04-22,20:50:35,80
2024-04-22,20:50:36,83
2024-04-22,20:50:36,87
2024-04-22,20:50:37,93
2024-04-22,20:50:37,100
2024-04-22,20:50:38,102
2024-04-22,20:50:38,112
2024-04-22,20:50:39,117
2024-04-22,20:50:40,121
2024-04-22,20:50:41,126
2024-04-22,20:50:41,130
2024-04-22,20:50:42,137
2024-04-22,20:50:42,147
2024-04-22,20:50:43,133
2024-04-22,20:50:44,125
2024-04-22,20:50:44,122
2024-04-22,20:50:45,116
2024-04-22,20:50:46,103
2024-04-22,20:50:47,93
2024-04-22,20:50:48,87
2024-04-22,20:50:49,81
2024-04-22,20:50:50,74
2024-04-22,20:50:51,69
2024-04-22,20:50:51,68
2024-04-22,20:50:54,67
2024-04-22,20:50:55,68
2024-04-22,20:50:58,69
2024-04-22,20:50:58,70
2024-04-22,20:51:00,69
2024-04-22,20:51:01,70
2024-04-22,20:51:03,71
2024-04-22,20:51:04,72
2024-04-22,20:51:08,73
2024-04-22,20:51:11,74
2024-04-22,20:51:12,73
2024-04-22,20:51:16,72
2024-04-22,20:51:17,73
2024-04-22,20:51:19,72
2024-04-22,20:51:21,73
2024-04-22,20:51:22,72
2024-04-22,20:51:22,71
2024-04-22,20:51:23,70
2024-04-22,20:51:24,71
2024-04-22,20:51:25,73
2024-04-22,20:51:26,78
2024-04-22,20:51:26,84
2024-04-22,20:51:27,89
2024-04-22,20:51:28,101
2024-04-22,20:51:28,112
2024-04-22,20:51:29,143
2024-04-22,20:51:29,144
2024-04-22,20:51:30,132
2024-04-22,20:51:31,118
2024-04-22,20:51:32,108
2024-04-22,20:51:32,102
2024-04-22,20:51:33,96
2024-04-22,20:51:34,89
2024-04-22,20:51:35,83
2024-04-22,20:51:35,80
2024-04-22,20:51:37,79
2024-04-22,20:51:38,80
2024-04-22,20:51:39,79
2024-04-22,20:51:40,78
2024-04-22,20:51:41,79
2024-04-22,20:51:41,82
2024-04-22,20:51:42,87
2024-04-22,20:51:42,89
2024-04-22,20:51:43,97
2024-04-22,20:51:44,106
2024-04-22,20:51:44,113
2024-04-22,20:51:45,114
2024-04-22,20:51:45,122
2024-04-22,20:51:46,124
2024-04-22,20:51:47,118
2024-04-22,20:51:47,109
